Is Dead;Accession Number;Catalogue Number;Accepted Name;TaxonomicName;Genus;Family;Provenance Code;Legacy Provenance Code;Country ISO;Last Seen On
ALIVE;2008-839;K:LCD-2008-839*3;Parsonsia heterophylla;Parsonsia heterophylla;Parsonsia;Apocynaceae;;N - Natural Source and Progeny;New Zealand;27-03-2024
ALIVE;2001-1561;K:LCD-2001-1561*1;Erythrina vespertilio;Erythrina vespertilio;Erythrina;Fabaceae;;N - Natural Source and Progeny;Australia;17-10-2023
ALIVE;1984-4295;K:LCD-1984-4295*7;Rhopalostylis baueri;Rhopalostylis baueri var. cheesemanii;Rhopalostylis;Arecaceae;;N - Natural Source and Progeny;New Zealand;27-03-2024
ALIVE;1979-6674;K:LCD-1979-6674*2;Aichryson laxum;Aichryson laxum;Aichryson;Crassulaceae;;N - Natural Source and Progeny;Spain;29-05-2024
ALIVE;1983-4900;K:LCD-1983-4900*7;Hibiscus fragilis;Hibiscus fragilis;Hibiscus;Malvaceae;;;Mauritius;09-01-2025
ALIVE;1969-18097;K:LCD-1969-18097*3;Aristea platycaulis;Aristea platycaulis;Aristea;Iridaceae;;;;22-08-2023
ALIVE;1994-2122;K:LCD-1994-2122*3;Salvia elegans;Salvia elegans;Salvia;Lamiaceae;;N - Natural Source and Progeny;Mexico;30-01-2024
ALIVE;2012-293;K:LCD-2012-293*2;Chambeyronia oliviformis;Kentiopsis oliviformis;Kentiopsis;Arecaceae;;N - Natural Source and Progeny;Germany;24-09-2024
ALIVE;1954-37601;K:LCD-1954-37601*1;Elingamita johnsonii;Elingamita johnsonii;Elingamita;Primulaceae;;;;18-07-2024
ALIVE;1996-374;K:LCD-1996-374*2;Melhania erythroxylon;Trochetiopsis erythroxylon;Trochetiopsis;Malvaceae;;;;30-08-2018
ALIVE;1981-3699;K:LCD-1981-3699*6;Sanguisorba menendezii;Dendriopoterium menendezii;Dendriopoterium;Rosaceae;;;Spain;18-09-2024
ALIVE;1993-3571;K:LCD-1993-3571*5;Coleus habrophyllus;Plectranthus habrophyllus;Plectranthus;Lamiaceae;;N - Natural Source and Progeny;Australia;18-07-2024
ALIVE;2010-2266;K:LCD-2010-2266*1;Eragrostis saxatilis;Eragrostis saxatilis;Eragrostis;Poaceae;;N - Natural Source and Progeny;Saint Helena, Ascension, and Tristan da Cunha;28-07-2022
ALIVE;2020-1402;K:LCD-2020-1402*3;Blandfordia cunninghamii;Blandfordia cunninghamii;Blandfordia;Blandfordiaceae;;N - Natural Source and Progeny;Australia;07-11-2023
ALIVE;2016-586;K:LCD-2016-586*1;Libertia peregrinans;Libertia peregrinans;Libertia;Iridaceae;;N - Natural Source and Progeny;New Zealand;08-11-2023
ALIVE;1987-4162;K:LCD-1987-4162*2;Tara spinosa;Tara spinosa;Tara;Fabaceae;;N - Natural Source and Progeny;Chile;29-01-2024
ALIVE;1984-4295;K:LCD-1984-4295*5;Rhopalostylis baueri;Rhopalostylis baueri var. cheesemanii;Rhopalostylis;Arecaceae;;N - Natural Source and Progeny;New Zealand;27-03-2024
ALIVE;2005-1809;K:LCD-2005-1809*1;Sonchus brassicifolius;Sonchus brassicifolius;Sonchus;Asteraceae;;N - Natural Source and Progeny;Chile;06-06-2024
ALIVE;2022-80;K:LCD-2022-80*2;Brachylaena discolor;Brachylaena discolor;Brachylaena;Asteraceae;;N - Natural Source and Progeny;South Africa;03-06-2024
ALIVE;2010-1943;K:LCD-2010-1943*4;Cylindrocline commersonii;Cylindrocline commersonii;Cylindrocline;Asteraceae;;N - Natural Source and Progeny;Mauritius;09-01-2025
ALIVE;2021-107;K:LCD-2021-107*2;Commidendrum rotundifolium;Commidendrum rotundifolium;Commidendrum;Asteraceae;;N - Natural Source and Progeny;Saint Helena, Ascension, and Tristan da Cunha;21-07-2022
ALIVE;1935-39001;K:LCD-1935-39001*3;Hibiscus insularis;Hibiscus insularis;Hibiscus;Malvaceae;;;;28-07-2022
ALIVE;1975-2236;K:LCD-1975-2236*2;Echium hierrense;Echium hierrense;Echium;Boraginaceae;;N - Natural Source and Progeny;Spain;18-09-2024
ALIVE;1983-8140;K:LCD-1983-8140*2;Orthrosanthus chimboracensis;Orthrosanthus chimboracensis;Orthrosanthus;Iridaceae;;N - Natural Source and Progeny;Mexico;25-07-2022
ALIVE;2000-2611;K:LCD-2000-2611*4;Roridula gorgonias;Roridula gorgonias;Roridula;Roridulaceae;;;;15-02-2024
ALIVE;1993-3571;K:LCD-1993-3571*2;Coleus habrophyllus;Plectranthus habrophyllus;Plectranthus;Lamiaceae;;N - Natural Source and Progeny;Australia;01-10-2024
ALIVE;2016-607;K:LCD-2016-607*1;Pinus tecunumanii;Pinus tecunumanii;Pinus;Pinaceae;;N - Natural Source and Progeny;Nicaragua;08-02-2024
ALIVE;2005-1031;K:LCD-2005-1031*1;Rhapis excelsa;Rhapis excelsa;Rhapis;Arecaceae;;;;24-05-2024
ALIVE;2009-2767;K:LCD-2009-2767*4;Salvia caymanensis;Salvia caymanensis;Salvia;Lamiaceae;;N - Natural Source and Progeny;Cayman Islands;21-10-2024
ALIVE;2001-887;K:LCD-2001-887*2;Francoa appendiculata;Francoa appendiculata;Francoa;Francoaceae;;N - Natural Source and Progeny;Chile;01-02-2024
ALIVE;1988-120;K:LCD-1988-120*6;Nesocodon mauritianus;Nesocodon mauritianus;Nesocodon;Campanulaceae;;;Mauritius;15-10-2024
ALIVE;2021-378;K:LCD-2021-378*3;Leucospermum praecox;Leucospermum praecox;Leucospermum;Proteaceae;;N - Natural Source and Progeny;South Africa;11-06-2024
ALIVE;1964-75703;K:LCD-1964-75703*3;Veltheimia bracteata;Veltheimia bracteata;Veltheimia;Asparagaceae;;N - Natural Source and Progeny;South Africa;15-02-2024
ALIVE;2008-2745;K:LCD-2008-2745*1;Lobelia cirsiifolia;Lobelia cirsiifolia;Lobelia;Campanulaceae;;N - Natural Source and Progeny;Montserrat;15-10-2024
ALIVE;2012-746;K:LCD-2012-746*1;Petunia exserta;Petunia exserta;Petunia;Solanaceae;;;;09-01-2025
ALIVE;2009-2767;K:LCD-2009-2767*2;Salvia caymanensis;Salvia caymanensis;Salvia;Lamiaceae;;N - Natural Source and Progeny;Cayman Islands;21-10-2024
ALIVE;2017-874;K:LCD-2017-874*1;Pomaderris vacciniifolia;Pomaderris vacciniifolia;Pomaderris;Rhamnaceae;;N - Natural Source and Progeny;Australia;28-12-2024
ALIVE;1994-2122;K:LCD-1994-2122*2;Salvia elegans;Salvia elegans;Salvia;Lamiaceae;;N - Natural Source and Progeny;Mexico;09-01-2025
ALIVE;1984-4295;K:LCD-1984-4295*8;Rhopalostylis baueri;Rhopalostylis baueri var. cheesemanii;Rhopalostylis;Arecaceae;;N - Natural Source and Progeny;New Zealand;27-03-2024
ALIVE;2013-40;K:LCD-2013-40*3;Commidendrum rugosum;Commidendrum rugosum;Commidendrum;Asteraceae;;N - Natural Source and Progeny;Saint Helena, Ascension, and Tristan da Cunha;24-05-2024
ALIVE;2008-839;K:LCD-2008-839*2;Parsonsia heterophylla;Parsonsia heterophylla;Parsonsia;Apocynaceae;;N - Natural Source and Progeny;New Zealand;27-03-2024
ALIVE;2016-601;K:LCD-2016-601*1;Veronica brachysiphon;Veronica brachysiphon;Veronica;Plantaginaceae;;N - Natural Source and Progeny;New Zealand;04-12-2023
ALIVE;1967-48302;K:LCD-1967-48302*1;Heimia salicifolia;Heimia salicifolia;Heimia;Lythraceae;;;;01-08-2024
ALIVE;2011-545;K:LCD-2011-545*2;Prosopis;Prosopis;Prosopis;Fabaceae;;N - Natural Source and Progeny;Peru;28-07-2022
ALIVE;2016-607;K:LCD-2016-607*4;Pinus tecunumanii;Pinus tecunumanii;Pinus;Pinaceae;;N - Natural Source and Progeny;Nicaragua;14-02-2024
ALIVE;2017-874;K:LCD-2017-874*3;Pomaderris vacciniifolia;Pomaderris vacciniifolia;Pomaderris;Rhamnaceae;;N - Natural Source and Progeny;Australia;02-01-2025
ALIVE;2016-591;K:LCD-2016-591*1;Veronica hulkeana;Veronica hulkeana;Veronica;Plantaginaceae;;N - Natural Source and Progeny;New Zealand;27-03-2024
ALIVE;1991-1771;K:LCD-1991-1771*1;Buddleja curviflora;Buddleja curviflora;Buddleja;Scrophulariaceae;;N - Natural Source and Progeny;Taiwan;21-06-2024
ALIVE;2016-579;K:LCD-2016-579*2;Acaena novae-zelandiae;Acaena novae-zelandiae;Acaena;Rosaceae;;N - Natural Source and Progeny;New Zealand;08-11-2023
ALIVE;1971-5160;K:LCD-1971-5160*1;Rhododendron johnstoneanum;Rhododendron johnstoneanum;Rhododendron;Ericaceae;;;;24-05-2024
ALIVE;2016-1024;K:LCD-2016-1024*1;Tagetes lucida;Tagetes lucida;Tagetes;Asteraceae;;N - Natural Source and Progeny;Mexico;01-02-2024
ALIVE;2008-842;K:LCD-2008-842*1;Piper excelsum;Macropiper excelsum;Macropiper;Piperaceae;;N - Natural Source and Progeny;New Zealand;27-03-2024
ALIVE;1986-3023;K:LCD-1986-3023*3;Hamelia patens;Hamelia patens;Hamelia;Rubiaceae;;N - Natural Source and Progeny;United States;01-08-2024
ALIVE;2014-1977;K:LCD-2014-1977*6;Geranium maderense;Geranium maderense;Geranium;Geraniaceae;;N - Natural Source and Progeny;;01-08-2024
ALIVE;2011-2015;K:LCD-2011-2015*1;Syagrus romanzoffiana;Syagrus romanzoffiana;Syagrus;Arecaceae;;N - Natural Source and Progeny;Germany;15-02-2024
ALIVE;1984-4220;K:LCD-1984-4220*3;Myoporum mauritianum;Myoporum mauritianum;Myoporum;Scrophulariaceae;;N - Natural Source and Progeny;Mauritius;13-01-2025
ALIVE;2002-2145;K:LCD-2002-2145*1;Chuniophoenix hainanensis;Chuniophoenix hainanensis;Chuniophoenix;Arecaceae;;;Germany;20-01-2025
ALIVE;1993-3571;K:LCD-1993-3571*1;Coleus habrophyllus;Plectranthus habrophyllus;Plectranthus;Lamiaceae;;N - Natural Source and Progeny;Australia;18-07-2024
ALIVE;2016-403;K:LCD-2016-403*2;Wittsteinia vacciniacea;Wittsteinia vacciniacea;Wittsteinia;Alseuosmiaceae;;N - Natural Source and Progeny;Australia;28-12-2024
ALIVE;2021-332;K:LCD-2021-332*4;Leucadendron discolor;Leucadendron discolor;Leucadendron;Proteaceae;;N - Natural Source and Progeny;South Africa;19-03-2024
ALIVE;1990-2285;K:LCD-1990-2285*2;Maesa lanceolata;Maesa lanceolata;Maesa;Primulaceae;;N - Natural Source and Progeny;Madagascar;15-02-2024
ALIVE;1991-1771;K:LCD-1991-1771*3;Buddleja curviflora;Buddleja curviflora;Buddleja;Scrophulariaceae;;N - Natural Source and Progeny;Taiwan;21-06-2024
ALIVE;1992-1553;K:LCD-1992-1553*3;Teucrium parvifolium;Teucridium parvifolium;Teucridium;Lamiaceae;;N - Natural Source and Progeny;New Zealand;08-11-2023
ALIVE;1967-53502;K:LCD-1967-53502*1;Withania riebeckii;Withania riebeckii;Withania;Solanaceae;;N - Natural Source and Progeny;Yemen;04-07-2022
ALIVE;2012-95;K:LCD-2012-95*1;Cyanella aquatica;Cyanella aquatica;Cyanella;Tecophilaeaceae;;;;02-07-2024
ALIVE;2016-316;K:LCD-2016-316*3;Grevillea banksii;Grevillea banksii;Grevillea;Proteaceae;;N - Natural Source and Progeny;Australia;17-10-2023
ALIVE;2016-323;K:LCD-2016-323*3;Livistona decora;Livistona decora;Livistona;Arecaceae;;N - Natural Source and Progeny;Australia;15-02-2024
ALIVE;2013-40;K:LCD-2013-40*2;Commidendrum rugosum;Commidendrum rugosum;Commidendrum;Asteraceae;;N - Natural Source and Progeny;Saint Helena, Ascension, and Tristan da Cunha;11-09-2024
ALIVE;1969-18097;K:LCD-1969-18097*2;Aristea platycaulis;Aristea platycaulis;Aristea;Iridaceae;;;;21-06-2022
ALIVE;1967-53503;K:LCD-1967-53503*2;Trichodesma scottii;Trichodesma scottii;Trichodesma;Boraginaceae;;N - Natural Source and Progeny;Yemen;09-01-2025
ALIVE;2001-1542;K:LCD-2001-1542*1;Senna artemisioides;Senna artemisioides;Senna;Fabaceae;;N - Natural Source and Progeny;Australia;17-10-2023
ALIVE;1945-22601;K:LCD-1945-22601*4;Impatiens niamniamensis;Impatiens niamniamensis;Impatiens;Balsaminaceae;;;;07-10-2024
ALIVE;1939-56301;K:LCD-1939-56301*1;Cipadessa baccifera;Cipadessa fruticosa;Cipadessa;Meliaceae;;N - Natural Source and Progeny;China;20-01-2025
ALIVE;2016-287;K:LCD-2016-287*5;Melaleuca alternifolia;Melaleuca alternifolia;Melaleuca;Myrtaceae;;N - Natural Source and Progeny;Australia;17-10-2023
ALIVE;2014-813;K:LCD-2014-813*4;Digitalis canariensis;Digitalis canariensis;Digitalis;Plantaginaceae;;;Spain;11-09-2024
ALIVE;2015-2228;K:LCD-2015-2228*4;Pleuropetalum darwinii;Pleuropetalum darwinii;Pleuropetalum;Amaranthaceae;;;Ecuador;09-01-2025
ALIVE;1981-767;K:LCD-1981-767*2;Aloe jucunda;Aloe jucunda;Aloe;Asphodelaceae;;N - Natural Source and Progeny;Somalia;07-02-2024
ALIVE;2013-33;K:LCD-2013-33*4;Impatiens teitensis subsp. teitensis;Impatiens teitensis subsp. teitensis;Impatiens;Balsaminaceae;;N - Natural Source and Progeny;Kenya;09-01-2025
ALIVE;2016-333;K:LCD-2016-333*1;Arthropodium strictum;Dichopogon strictus;Dichopogon;Asparagaceae;;N - Natural Source and Progeny;Australia;01-02-2024
ALIVE;2001-1542;K:LCD-2001-1542*6;Senna artemisioides;Senna artemisioides;Senna;Fabaceae;;N - Natural Source and Progeny;Australia;17-10-2023
ALIVE;1992-1771;K:LCD-1992-1771*1;Howea forsteriana;Howea forsteriana;Howea;Arecaceae;;;;28-12-2024
ALIVE;1990-2977;K:LCD-1990-2977*4;Leptospermum polygalifolium subsp. transmontanum;Leptospermum polygalifolium subsp. transmontanum;Leptospermum;Myrtaceae;;N - Natural Source and Progeny;Australia;18-12-2023
ALIVE;2016-1288;K:LCD-2016-1288*2;Pasithea caerulea;Pasithea caerulea;Pasithea;Asphodelaceae;;N - Natural Source and Progeny;Chile;29-07-2022
ALIVE;2005-1809;K:LCD-2005-1809*4;Sonchus brassicifolius;Sonchus brassicifolius;Sonchus;Asteraceae;;N - Natural Source and Progeny;Chile;14-03-2022
ALIVE;2016-580;K:LCD-2016-580*1;Arthropodium bifurcatum;Arthropodium bifurcatum;Arthropodium;Asparagaceae;;N - Natural Source and Progeny;New Zealand;28-05-2024
ALIVE;2016-299;K:LCD-2016-299*2;Bauhinia purpurea;Bauhinia purpurea;Bauhinia;Fabaceae;;N - Natural Source and Progeny;Australia;21-05-2024
ALIVE;2011-728;K:LCD-2011-728*1;Eragrostis saxatilis;Eragrostis saxatilis;Eragrostis;Poaceae;;N - Natural Source and Progeny;Saint Helena, Ascension, and Tristan da Cunha;12-05-2023
ALIVE;2000-4558;K:LCD-2000-4558*2;Cordyline stricta;Cordyline stricta;Cordyline;Asparagaceae;;N - Natural Source and Progeny;Australia;28-12-2024
ALIVE;1984-4219;K:LCD-1984-4219*2;Sarcanthemum coronopus;Sarcanthemum coronopus;Sarcanthemum;Asteraceae;;;Mauritius;28-05-2024
ALIVE;1997-4475;K:LCD-1997-4475*8;Angraecum eburneum;Angraecum eburneum;Angraecum;Orchidaceae;;N - Natural Source and Progeny;Madagascar;29-07-2022
ALIVE;1984-2381;K:LCD-1984-2381*5;Impatiens niamniamensis;Impatiens niamniamensis;Impatiens;Balsaminaceae;;N - Natural Source and Progeny;India;09-01-2025
ALIVE;1972-3319;K:LCD-1972-3319*2;Metrosideros polymorpha;Metrosideros polymorpha;Metrosideros;Myrtaceae;;N - Natural Source and Progeny;United States;01-08-2024
ALIVE;2021-335;K:LCD-2021-335*3;Plantago robusta;Plantago robusta;Plantago;Plantaginaceae;;N - Natural Source and Progeny;Saint Helena, Ascension, and Tristan da Cunha;28-07-2022
ALIVE;2017-863;K:LCD-2017-863*2;Melaleuca wimmerensis;Melaleuca wimmerensis;Melaleuca;Myrtaceae;;;Australia;17-10-2023
ALIVE;1982-1357;K:LCD-1982-1357*1;Kennedia rubicunda;Kennedia rubicunda;Kennedia;Fabaceae;;;;28-12-2024
ALIVE;1989-898;K:LCD-1989-898*3;Brugmansia arborea;Brugmansia arborea;Brugmansia;Solanaceae;;N - Natural Source and Progeny;Colombia;15-02-2024
ALIVE;2016-585;K:LCD-2016-585*1;Libertia cranwelliae;Libertia cranwelliae;Libertia;Iridaceae;;N - Natural Source and Progeny;New Zealand;27-03-2024
ALIVE;2006-1624;K:LCD-2006-1624*1;Howea forsteriana;Howea forsteriana;Howea;Arecaceae;;;;15-02-2024
ALIVE;2021-156;K:LCD-2021-156*3;Melanodendron integrifolium;Melanodendron integrifolium;Melanodendron;Asteraceae;;N - Natural Source and Progeny;Saint Helena, Ascension, and Tristan da Cunha;19-09-2024
ALIVE;2018-386;K:LCD-2018-386*3;Virgilia oroboides;Virgilia oroboides;Virgilia;Fabaceae;;N - Natural Source and Progeny;South Africa;23-06-2022
ALIVE;1993-2908;K:LCD-1993-2908*3;Liparia splendens subsp. splendens;Liparia splendens subsp. splendens;Liparia;Fabaceae;;N - Natural Source and Progeny;South Africa;06-09-2023
ALIVE;1992-1553;K:LCD-1992-1553*2;Teucrium parvifolium;Teucridium parvifolium;Teucridium;Lamiaceae;;N - Natural Source and Progeny;New Zealand;08-11-2023
ALIVE;1984-8223;K:LCD-1984-8223*2;Pitcairnia recurvata;Pitcairnia recurvata;Pitcairnia;Bromeliaceae;;N - Natural Source and Progeny;Mexico;01-08-2024
ALIVE;2016-287;K:LCD-2016-287*1;Melaleuca alternifolia;Melaleuca alternifolia;Melaleuca;Myrtaceae;;N - Natural Source and Progeny;Australia;17-10-2023
ALIVE;2016-589;K:LCD-2016-589*1;Veronica speciosa;Veronica speciosa;Veronica;Plantaginaceae;;N - Natural Source and Progeny;New Zealand;21-11-2024
ALIVE;2016-601;K:LCD-2016-601*2;Veronica brachysiphon;Veronica brachysiphon;Veronica;Plantaginaceae;;N - Natural Source and Progeny;New Zealand;10-10-2024
ALIVE;1948-60704;K:LCD-1948-60704*4;Doryanthes palmeri;Doryanthes palmeri;Doryanthes;Doryanthaceae;;;;15-02-2024
ALIVE;1989-898;K:LCD-1989-898*4;Brugmansia arborea;Brugmansia arborea;Brugmansia;Solanaceae;;N - Natural Source and Progeny;Colombia;19-02-2024
ALIVE;2016-1022;K:LCD-2016-1022*2;Calceolaria picta;Calceolaria picta;Calceolaria;Calceolariaceae;;N - Natural Source and Progeny;Chile;07-02-2024
ALIVE;1982-3196;K:LCD-1982-3196*1;Melhania ebenus;Trochetiopsis ebenus;Trochetiopsis;Malvaceae;;;;15-10-2024
ALIVE;1998-1588;K:LCD-1998-1588*1;Pittosporum crassifolium;Pittosporum crassifolium;Pittosporum;Pittosporaceae;;N - Natural Source and Progeny;New Zealand;27-03-2024
ALIVE;2015-1864;K:LCD-2015-1864*1;Meryta sinclairii;Meryta sinclairii;Meryta;Araliaceae;;;;27-03-2024
ALIVE;2010-742;K:LCD-2010-742*1;Coleonema calycinum;Coleonema calycinum;Coleonema;Rutaceae;;;;09-01-2025
ALIVE;1996-2392;K:LCD-1996-2392*1;Erica mammosa;Erica mammosa;Erica;Ericaceae;;;;29-08-2023
ALIVE;1985-1973;K:LCD-1985-1973*1;Rhododendron formosum;Rhododendron formosum;Rhododendron;Ericaceae;;;;18-07-2024
ALIVE;1967-68004;K:LCD-1967-68004*4;;Rhododendron 'Duchess of Sutherland';Rhododendron;Ericaceae;;;;21-05-2024
ALIVE;2000-4252;K:LCD-2000-4252*3;Pteris umbrosa;Pteris umbrosa;Pteris;Pteridaceae;;;;28-12-2024
ALIVE;1973-12187;K:LCD-1973-12187*7;Dicksonia antarctica;Dicksonia antarctica;Dicksonia;Cyatheaceae;;;;28-12-2024
ALIVE;1981-2773;K:LCD-1981-2773*6;Agapetes moorei;Agapetes moorei;Agapetes;Ericaceae;;;;21-05-2024
ALIVE;1975-4957;K:LCD-1975-4957*2;Choisya mollis;Choisya dumosa var. mollis;Choisya;Rutaceae;;N - Natural Source and Progeny;United States;29-07-2022
ALIVE;2020-966;K:LCD-2020-966*2;Ensete superbum;Ensete superbum;Ensete;Musaceae;;N - Natural Source and Progeny;Nepal;24-05-2024
ALIVE;1973-1850;K:LCD-1973-1850*5;Brunfelsia australis;Brunfelsia australis;Brunfelsia;Solanaceae;;N - Natural Source and Progeny;Argentina;19-02-2024
ALIVE;1992-86;K:LCD-1992-86*1;Chamaedorea radicalis;Chamaedorea radicalis;Chamaedorea;Arecaceae;;;;28-10-2022
ALIVE;1979-3542;K:LCD-1979-3542*5;Bakerantha tillandsioides;Hechtia tillandsioides;Hechtia;Bromeliaceae;;;;14-02-2024
ALIVE;1954-56301;K:LCD-1954-56301*1;Melaleuca comboynensis;Melaleuca comboynensis;Melaleuca;Myrtaceae;;N - Natural Source and Progeny;Australia;02-01-2025
ALIVE;1929-87901;K:LCD-1929-87901*1;Brugmansia suaveolens;Brugmansia suaveolens;Brugmansia;Solanaceae;;;;19-07-2012
ALIVE;2001-3657;K:LCD-2001-3657*6;;Fuchsia 'Firecracker';Fuchsia;Onagraceae;;;;18-07-2024
ALIVE;1973-12543;K:LCD-1973-12543*2;Jasminum azoricum;Jasminum azoricum;Jasminum;Oleaceae;;;;30-01-2024
ALIVE;1972-1411;K:LCD-1972-1411*4;Hydrangea febrifuga;Dichroa febrifuga;Dichroa;Hydrangeaceae;;N - Natural Source and Progeny;Nepal;18-07-2024
ALIVE;2015-1872;K:LCD-2015-1872*1;Metrosideros kermadecensis;Metrosideros kermadecensis;Metrosideros;Myrtaceae;;;;27-03-2024
ALIVE;2017-433;K:LCD-2017-433*1;Brugmansia sanguinea;Brugmansia sanguinea;Brugmansia;Solanaceae;;;Peru;09-01-2025
ALIVE;1978-2440;K:LCD-1978-2440*1;Erythrina herbacea;Erythrina herbacea;Erythrina;Fabaceae;;;United States;01-02-2024
ALIVE;1987-3615;K:LCD-1987-3615*4;Melaleuca citrina;Melaleuca citrina;Melaleuca;Myrtaceae;;N - Natural Source and Progeny;Australia;28-12-2024
ALIVE;1979-684;K:LCD-1979-684*1;Melhania erythroxylon;Trochetiopsis erythroxylon;Trochetiopsis;Malvaceae;;;Saint Helena, Ascension, and Tristan da Cunha;24-05-2024
ALIVE;2015-649;K:LCD-2015-649*4;Phyllanthus androgynus;Breynia androgyna;Breynia;Phyllanthaceae;;N - Natural Source and Progeny;Vietnam;20-05-2024
ALIVE;1973-12903;K:LCD-1973-12903*1;Cuphea ignea;Cuphea ignea;Cuphea;Lythraceae;;;;09-01-2025
ALIVE;1973-1853;K:LCD-1973-1853*6;Brunfelsia undulata;Brunfelsia undulata;Brunfelsia;Solanaceae;;N - Natural Source and Progeny;Jamaica;23-10-2024
ALIVE;1969-17416;K:LCD-1969-17416*2;Rhododendron ciliatum;Rhododendron ciliatum;Rhododendron;Ericaceae;;;;24-05-2024
ALIVE;1981-38;K:LCD-1981-38*2;Salvia purpurea;Salvia purpurea;Salvia;Lamiaceae;;N - Natural Source and Progeny;Mexico;07-02-2024
ALIVE;1975-218;K:LCD-1975-218*1;Kniphofia foliosa;Kniphofia foliosa;Kniphofia;Asphodelaceae;;N - Natural Source and Progeny;Ethiopia;17-08-2023
ALIVE;1997-7199;K:LCD-1997-7199*1;Lachenalia bowkeri;Lachenalia bowkeri;Lachenalia;Asparagaceae;;N - Natural Source and Progeny;South Africa;29-05-2024
ALIVE;1985-4297;K:LCD-1985-4297*4;Hydrangea × versicolor;Dichroa × versicolor;Dichroa;Hydrangeaceae;;N - Natural Source and Progeny;China;20-11-2023
ALIVE;1992-1551;K:LCD-1992-1551*2;Kunzea ericoides;Kunzea ericoides;Kunzea;Myrtaceae;;N - Natural Source and Progeny;New Zealand;28-12-2024
ALIVE;1984-2343;K:LCD-1984-2343*4;Pteris cretica;Pteris cretica;Pteris;Pteridaceae;;;Saint Helena, Ascension, and Tristan da Cunha;27-03-2024
ALIVE;1984-2945;K:LCD-1984-2945*1;Dianella;Dianella;Dianella;Asphodelaceae;;N - Natural Source and Progeny;Malaysia;28-12-2024
ALIVE;1986-3623;K:LCD-1986-3623*4;Ceodes umbellifera;Pisonia umbellifera;Pisonia;Nyctaginaceae;;;;27-03-2024
ALIVE;2001-885;K:LCD-2001-885*1;Vachellia caven;Acacia caven;Acacia;Fabaceae;;N - Natural Source and Progeny;Chile;30-01-2024
ALIVE;1973-19393;K:LCD-1973-19393*1;Magnolia doltsopa;Michelia doltsopa;Michelia;Magnoliaceae;;;;21-05-2024
ALIVE;2007-1287;K:LCD-2007-1287*1;Thamnochortus insignis;Thamnochortus insignis;Thamnochortus;Restionaceae;;;;19-02-2024
ALIVE;1986-1269;K:LCD-1986-1269*1;Gynochthodes jasminoides;Gynochthodes jasminoides;Gynochthodes;Rubiaceae;;N - Natural Source and Progeny;Australia;02-01-2025
ALIVE;1985-786;K:LCD-1985-786*1;Calystegia affinis;Calystegia affinis;Calystegia;Convolvulaceae;;N - Natural Source and Progeny;Australia;25-01-2024
ALIVE;1957-75001;K:LCD-1957-75001*2;Simmondsia chinensis;Simmondsia chinensis;Simmondsia;Simmondsiaceae;;;;29-07-2022
ALIVE;2015-2854;K:LCD-2015-2854*1;Dracaena ajgal;Dracaena draco subsp. ajgal;Dracaena;Asparagaceae;;N - Natural Source and Progeny;;27-11-2024
ALIVE;2017-669;K:LCD-2017-669*3;Leptospermum polygalifolium subsp. polygalifolium;Leptospermum polygalifolium subsp. polygalifolium;Leptospermum;Myrtaceae;;N - Natural Source and Progeny;Australia;05-11-2024
ALIVE;1969-11600;K:LCD-1969-11600*1;Encephalartos horridus;Encephalartos horridus;Encephalartos;Zamiaceae;;;;21-02-2024
ALIVE;1969-12335;K:LCD-1969-12335*1;Olmediella betschleriana;Olmediella betschleriana;Olmediella;Salicaceae;;;;27-11-2024
ALIVE;2014-414;K:LCD-2014-414*2;Aloe gerstneri;Aloe gerstneri;Aloe;Asphodelaceae;;;South Africa;28-02-2024
