filename;sample_id;species;NCBITaxonomy_ID;Ionization_mode;garden;dataset;taxon_scientific_name;taxon_accepted_name;taxon_rank;observation_subject;is_wild;qfield_project;latitude;longitude;collection_date;instrument_model;extraction_method;sample_type
20250611_140952_HC_20250319_PMA_C18_DDA_neg_dbgi_001217_01_01.mzML;dbgi_001217;Pelargonium × hybridum (L.) L'Hér.;NA;Negative;JBUF;jbuf;Pelargonium × hybridum;Pelargonium × hybridum (L.) L'Hér.;species;NA;0;jbuf;46,792267;7,1570487;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_neg_dbgi_001218_01_01.mzML;dbgi_001218;Cuphea ignea A.DC.;NA;Negative;JBUF;jbuf;Cuphea ignea;Cuphea ignea A.DC.;species;NA;0;jbuf;46,792248;7,1570725;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_neg_dbgi_001222_01_01.mzML;dbgi_001222;Oenothera lindheimeri (Engelm. & A.Gray) W.L.Wagner & Hoch;NA;Negative;JBUF;jbuf;Oenothera lindheimeri;Oenothera lindheimeri (Engelm. & A.Gray) W.L.Wagner & Hoch;species;NA;0;jbuf;46,792260;7,1569850;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_neg_dbgi_001224_01_01.mzML;dbgi_001224;Glaucium flavum Crantz;NA;Negative;JBUF;jbuf;Glaucium flavum;Glaucium flavum Crantz;species;NA;0;jbuf;46,792465;7,1564920;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_neg_dbgi_001225_01_01.mzML;dbgi_001225;Thalictrum lucidum L.;NA;Negative;JBUF;jbuf;Thalictrum lucidum;Thalictrum lucidum L.;species;NA;0;jbuf;46,792500;7,1564546;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_neg_dbgi_001227_01_01.mzML;dbgi_001227;Romneya coulteri Harv.;NA;Negative;JBUF;jbuf;Romneya coulteri;Romneya coulteri Harv.;species;NA;1;jbuf;46,792435;7,1564837;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_neg_dbgi_001228_01_01.mzML;dbgi_001228;Thalictrum rochebruneanum Franch. & Sav.;NA;Negative;JBUF;jbuf;Thalictrum rochebruneanum;Thalictrum rochebruneanum Franch. & Sav.;species;NA;0;jbuf;46,792500;7,1564630;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_neg_dbgi_001230_01_01.mzML;dbgi_001230;Aquilegia atrata Koch;NA;Negative;JBUF;jbuf;Aquilegia atrata;Aquilegia atrata Koch;species;NA;0;jbuf;46,792496;7,1564560;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_neg_dbgi_001234_01_01.mzML;dbgi_001234;Ranunculus repens L.;NA;Negative;JBUF;jbuf;Ranunculus repens;Ranunculus repens L.;species;NA;0;jbuf;46,792347;7,1564990;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_neg_dbgi_001236_01_01.mzML;dbgi_001236;Aquilegia chrysantha A.Gray;NA;Negative;JBUF;jbuf;Aquilegia chrysantha;Aquilegia chrysantha A.Gray;species;NA;0;jbuf;46,792496;7,1564665;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_neg_dbgi_001237_01_01.mzML;dbgi_001237;Pseudofumaria alba (Mill.) Lidén;NA;Negative;JBUF;jbuf;Pseudofumaria alba;Pseudofumaria alba (Mill.) Lidén;species;NA;1;jbuf;46,792420;7,1564975;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_neg_dbgi_001238_01_01.mzML;dbgi_001238;Anemone blanda Schott & Kotschy;NA;Negative;JBUF;jbuf;Anemone blanda;Anemone blanda Schott & Kotschy;species;NA;0;jbuf;46,792397;7,1564640;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_neg_dbgi_001239_01_01.mzML;dbgi_001239;Fumaria wirtgenii Koch;NA;Negative;JBUF;jbuf;Fumaria wirtgenii;Fumaria wirtgenii Koch;species;NA;0;jbuf;46,792410;7,1565003;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_neg_dbgi_001240_01_01.mzML;dbgi_001240;Argemone mexicana L.;NA;Negative;JBUF;jbuf;Argemone mexicana;Argemone mexicana L.;species;NA;0;jbuf;46,792442;7,1564937;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_neg_dbgi_001241_01_01.mzML;dbgi_001241;Corydalis flexuosa Franch.;NA;Negative;JBUF;jbuf;Corydalis flexuosa;Corydalis flexuosa Franch.;species;NA;0;jbuf;46,792430;7,1564846;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_neg_dbgi_001247_01_01.mzML;dbgi_001247;Thalictrum aquilegiifolium L.;NA;Negative;JBUF;jbuf;Thalictrum aquilegiifolium;Thalictrum aquilegiifolium L.;species;NA;0;jbuf;46,792503;7,1564555;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_neg_dbgi_001750_01_01.mzML;dbgi_001750;Nigella damascena L.;NA;Negative;JBUF;jbuf;Nigella damascena;Nigella damascena L.;species;NA;0;jbuf;46,792450;7,1564507;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_neg_dbgi_001752_01_01.mzML;dbgi_001752;Decaisnea insignis (Griff.) Hook.fil. & Thomson;NA;Negative;JBUF;jbuf;Decaisnea insignis;Decaisnea insignis (Griff.) Hook.fil. & Thomson;species;NA;0;jbuf;46,792290;7,1565423;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_neg_dbgi_001753_01_01.mzML;dbgi_001753;Pulsatilla vulgaris Mill.;NA;Negative;JBUF;jbuf;Pulsatilla vulgaris;Pulsatilla vulgaris Mill.;species;NA;0;jbuf;46,792408;7,1564593;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_neg_dbgi_001754_01_01.mzML;dbgi_001754;Fuchsia corymbiflora Ruiz & Pav.;NA;Negative;JBUF;jbuf;Fuchsia corymbiflora;Fuchsia corymbiflora Ruiz & Pav.;species;NA;0;jbuf;46,792286;7,1569200;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_neg_dbgi_001810_01_01.mzML;dbgi_001810;Bistorta officinalis subsp. officinalis;NA;Negative;JBUF;jbuf;Bistorta officinalis subsp. officinalis;Bistorta officinalis subsp. officinalis;subspecies;NA;0;jbuf;46,792110;7,1570320;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_neg_dbgi_001824_01_01.mzML;dbgi_001824;Rumex scutatus L.;NA;Negative;JBUF;jbuf;Rumex scutatus;Rumex scutatus L.;species;NA;0;jbuf;46,792107;7,1570840;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_neg_dbgi_001885_01_01.mzML;dbgi_001885;Beta vulgaris L.;NA;Negative;JBUF;jbuf;Beta vulgaris;Beta vulgaris L.;species;NA;0;jbuf;46,792114;7,1568550;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_neg_dbgi_001896_01_01.mzML;dbgi_001896;Chenopodium giganteum D.Don;NA;Negative;JBUF;jbuf;Chenopodium giganteum;Chenopodium giganteum D.Don;species;NA;0;jbuf;46,792110;7,1568730;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_neg_dbgi_001921_01_01.mzML;dbgi_001921;Hippocrepis emerus (L.) Lassen;NA;Negative;JBUF;jbuf;Hippocrepis emerus;Hippocrepis emerus (L.) Lassen;species;NA;0;jbuf;46,792200;7,1571830;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_neg_dbgi_002252_01_01.mzML;dbgi_002252;Genista sagittalis L.;NA;Negative;JBUF;jbuf;Genista sagittalis;Genista sagittalis L.;species;NA;0;jbuf;46,792450;7,1571207;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_neg_dbgi_002254_01_01.mzML;dbgi_002254;Ononis spinosa L.;NA;Negative;JBUF;jbuf;Ononis spinosa;Ononis spinosa L.;species;NA;0;jbuf;46,792206;7,1572240;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_neg_dbgi_002299_01_01.mzML;dbgi_002299;Cytisophyllum sessilifolium (L.) O.Lang;NA;Negative;JBUF;jbuf;Cytisophyllum sessilifolium;Cytisophyllum sessilifolium (L.) O.Lang;species;NA;0;jbuf;46,792430;7,1571507;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_neg_dbgi_002306_01_01.mzML;dbgi_002306;Caragana arborescens Lam.;NA;Negative;JBUF;jbuf;Caragana arborescens;Caragana arborescens Lam.;species;NA;0;jbuf;46,792236;7,1572420;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_neg_dbgi_002324_01_01.mzML;dbgi_002324;Cytisus decumbens (Durande) Spach;NA;Negative;JBUF;jbuf;Cytisus decumbens;Cytisus decumbens (Durande) Spach;species;NA;0;jbuf;46,792442;7,1571293;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_neg_dbgi_002343_01_01.mzML;dbgi_002343;Cytisus scoparius (L.) Link;NA;Negative;JBUF;jbuf;Cytisus scoparius;Cytisus scoparius (L.) Link;species;NA;0;jbuf;46,792454;7,1571230;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_pos_dbgi_001042_01_01.mzML;dbgi_001042;Avena sativa L.;NA;Positive;JBUF;jbuf;Avena sativa;Avena sativa L.;species;NA;0;jbuf;46,792374;7,1565685;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_pos_dbgi_001046_01_01.mzML;dbgi_001046;Hepatica nobilis Schreb.;NA;Positive;JBUF;jbuf;Hepatica nobilis;Hepatica nobilis Schreb.;species;NA;0;jbuf;46,792377;7,1564770;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_pos_dbgi_001047_01_01.mzML;dbgi_001047;Bromus sterilis L.;NA;Positive;JBUF;jbuf;Bromus sterilis;Bromus sterilis L.;species;NA;0;jbuf;46,792340;7,1565943;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_pos_dbgi_001048_01_01.mzML;dbgi_001048;Aconitum carmichaelii Debeaux;NA;Positive;JBUF;jbuf;Aconitum carmichaelii;Aconitum carmichaelii Debeaux;species;NA;0;jbuf;46,792460;7,1564650;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_pos_dbgi_001050_01_01.mzML;dbgi_001050;Anemonastrum canadense (L.) Mosyakin;NA;Positive;JBUF;jbuf;Anemonastrum canadense;Anemonastrum canadense (L.) Mosyakin;species;NA;0;jbuf;46,792390;7,1564693;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_pos_dbgi_001056_01_01.mzML;dbgi_001056;Delphinium vestitum Wall.;NA;Positive;JBUF;jbuf;Delphinium vestitum;Delphinium vestitum Wall.;species;NA;0;jbuf;46,792470;7,1564540;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_pos_dbgi_001058_01_01.mzML;dbgi_001058;Clematis florida Thunb.;NA;Positive;JBUF;jbuf;Clematis florida;Clematis florida Thunb.;species;NA;0;jbuf;46,792390;7,1564810;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_pos_dbgi_001129_01_01.mzML;dbgi_001129;Melica altissima L.;NA;Positive;JBUF;jbuf;Melica altissima;Melica altissima L.;species;NA;0;jbuf;46,792360;7,1565920;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_pos_dbgi_001132_01_01.mzML;dbgi_001132;Clematis recta L.;NA;Positive;JBUF;jbuf;Clematis recta;Clematis recta L.;species;NA;0;jbuf;46,792385;7,1564800;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_pos_dbgi_001138_01_01.mzML;dbgi_001138;Staphylea pinnata L.;NA;Positive;JBUF;jbuf;Staphylea pinnata;Staphylea pinnata L.;species;NA;0;jbuf;46,792300;7,1568740;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_pos_dbgi_001154_01_01.mzML;dbgi_001154;Cenchrus americanus (L.) Morrone;NA;Positive;JBUF;jbuf;Cenchrus americanus;Cenchrus americanus (L.) Morrone;species;NA;0;jbuf;46,792240;7,1566987;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_pos_dbgi_001155_01_01.mzML;dbgi_001155;Avena fatua L.;NA;Positive;JBUF;jbuf;Avena fatua;Avena fatua L.;species;NA;0;jbuf;46,792380;7,1565640;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_pos_dbgi_001171_01_01.mzML;dbgi_001171;Eragrostis tef (Zuccagni) Trotter;NA;Positive;JBUF;jbuf;Eragrostis tef;Eragrostis tef (Zuccagni) Trotter;species;NA;0;jbuf;46,792286;7,1566386;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_pos_dbgi_001172_01_01.mzML;dbgi_001172;Zea mays subsp. mays;NA;Positive;JBUF;jbuf;Zea mays subsp. mays;Zea mays subsp. mays;subspecies;NA;0;jbuf;46,792248;7,1566873;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_pos_dbgi_001181_01_01.mzML;dbgi_001181;Panicum miliaceum L.;NA;Positive;JBUF;jbuf;Panicum miliaceum;Panicum miliaceum L.;species;NA;0;jbuf;46,792267;7,1566610;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_pos_dbgi_001205_01_01.mzML;dbgi_001205;Clematis heracleifolia DC.;NA;Positive;JBUF;jbuf;Clematis heracleifolia;Clematis heracleifolia DC.;species;NA;0;jbuf;46,792397;7,1564765;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_pos_dbgi_001206_01_01.mzML;dbgi_001206;Nigella sativa L.;NA;Positive;JBUF;jbuf;Nigella sativa;Nigella sativa L.;species;NA;0;jbuf;46,792442;7,1564507;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_pos_dbgi_001207_01_01.mzML;dbgi_001207;Ranunculus sardous Crantz;NA;Positive;JBUF;jbuf;Ranunculus sardous;Ranunculus sardous Crantz;species;NA;0;jbuf;46,792330;7,1565223;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_pos_dbgi_001209_01_01.mzML;dbgi_001209;Aconitum lycoctonum subsp. vulparia (Rchb.) Nyman;NA;Positive;JBUF;jbuf;Aconitum lycoctonum subsp. vulparia;Aconitum lycoctonum subsp. vulparia (Rchb.) Nyman;subspecies;NA;0;jbuf;46,792454;7,1564517;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_pos_dbgi_001211_01_01.mzML;dbgi_001211;Fuchsia magellanica Lam.;NA;Positive;JBUF;jbuf;Fuchsia magellanica;Fuchsia magellanica Lam.;species;NA;0;jbuf;46,792280;7,1569220;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_pos_dbgi_001217_01_01.mzML;dbgi_001217;Pelargonium × hybridum (L.) L'Hér.;NA;Positive;JBUF;jbuf;Pelargonium × hybridum;Pelargonium × hybridum (L.) L'Hér.;species;NA;0;jbuf;46,792267;7,1570487;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_pos_dbgi_001218_01_01.mzML;dbgi_001218;Cuphea ignea A.DC.;NA;Positive;JBUF;jbuf;Cuphea ignea;Cuphea ignea A.DC.;species;NA;0;jbuf;46,792248;7,1570725;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_pos_dbgi_001222_01_01.mzML;dbgi_001222;Oenothera lindheimeri (Engelm. & A.Gray) W.L.Wagner & Hoch;NA;Positive;JBUF;jbuf;Oenothera lindheimeri;Oenothera lindheimeri (Engelm. & A.Gray) W.L.Wagner & Hoch;species;NA;0;jbuf;46,792260;7,1569850;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_pos_dbgi_001224_01_01.mzML;dbgi_001224;Glaucium flavum Crantz;NA;Positive;JBUF;jbuf;Glaucium flavum;Glaucium flavum Crantz;species;NA;0;jbuf;46,792465;7,1564920;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_pos_dbgi_001225_01_01.mzML;dbgi_001225;Thalictrum lucidum L.;NA;Positive;JBUF;jbuf;Thalictrum lucidum;Thalictrum lucidum L.;species;NA;0;jbuf;46,792500;7,1564546;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_pos_dbgi_001227_01_01.mzML;dbgi_001227;Romneya coulteri Harv.;NA;Positive;JBUF;jbuf;Romneya coulteri;Romneya coulteri Harv.;species;NA;1;jbuf;46,792435;7,1564837;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_pos_dbgi_001228_01_01.mzML;dbgi_001228;Thalictrum rochebruneanum Franch. & Sav.;NA;Positive;JBUF;jbuf;Thalictrum rochebruneanum;Thalictrum rochebruneanum Franch. & Sav.;species;NA;0;jbuf;46,792500;7,1564630;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_pos_dbgi_001230_01_01.mzML;dbgi_001230;Aquilegia atrata Koch;NA;Positive;JBUF;jbuf;Aquilegia atrata;Aquilegia atrata Koch;species;NA;0;jbuf;46,792496;7,1564560;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_pos_dbgi_001234_01_01.mzML;dbgi_001234;Ranunculus repens L.;NA;Positive;JBUF;jbuf;Ranunculus repens;Ranunculus repens L.;species;NA;0;jbuf;46,792347;7,1564990;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_pos_dbgi_001236_01_01.mzML;dbgi_001236;Aquilegia chrysantha A.Gray;NA;Positive;JBUF;jbuf;Aquilegia chrysantha;Aquilegia chrysantha A.Gray;species;NA;0;jbuf;46,792496;7,1564665;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_pos_dbgi_001237_01_01.mzML;dbgi_001237;Pseudofumaria alba (Mill.) Lidén;NA;Positive;JBUF;jbuf;Pseudofumaria alba;Pseudofumaria alba (Mill.) Lidén;species;NA;1;jbuf;46,792420;7,1564975;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_pos_dbgi_001238_01_01.mzML;dbgi_001238;Anemone blanda Schott & Kotschy;NA;Positive;JBUF;jbuf;Anemone blanda;Anemone blanda Schott & Kotschy;species;NA;0;jbuf;46,792397;7,1564640;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_pos_dbgi_001239_01_01.mzML;dbgi_001239;Fumaria wirtgenii Koch;NA;Positive;JBUF;jbuf;Fumaria wirtgenii;Fumaria wirtgenii Koch;species;NA;0;jbuf;46,792410;7,1565003;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_pos_dbgi_001240_01_01.mzML;dbgi_001240;Argemone mexicana L.;NA;Positive;JBUF;jbuf;Argemone mexicana;Argemone mexicana L.;species;NA;0;jbuf;46,792442;7,1564937;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_pos_dbgi_001241_01_01.mzML;dbgi_001241;Corydalis flexuosa Franch.;NA;Positive;JBUF;jbuf;Corydalis flexuosa;Corydalis flexuosa Franch.;species;NA;0;jbuf;46,792430;7,1564846;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_pos_dbgi_001247_01_01.mzML;dbgi_001247;Thalictrum aquilegiifolium L.;NA;Positive;JBUF;jbuf;Thalictrum aquilegiifolium;Thalictrum aquilegiifolium L.;species;NA;0;jbuf;46,792503;7,1564555;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_pos_dbgi_001750_01_01.mzML;dbgi_001750;Nigella damascena L.;NA;Positive;JBUF;jbuf;Nigella damascena;Nigella damascena L.;species;NA;0;jbuf;46,792450;7,1564507;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_pos_dbgi_001752_01_01.mzML;dbgi_001752;Decaisnea insignis (Griff.) Hook.fil. & Thomson;NA;Positive;JBUF;jbuf;Decaisnea insignis;Decaisnea insignis (Griff.) Hook.fil. & Thomson;species;NA;0;jbuf;46,792290;7,1565423;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_pos_dbgi_001753_01_01.mzML;dbgi_001753;Pulsatilla vulgaris Mill.;NA;Positive;JBUF;jbuf;Pulsatilla vulgaris;Pulsatilla vulgaris Mill.;species;NA;0;jbuf;46,792408;7,1564593;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_pos_dbgi_001754_01_01.mzML;dbgi_001754;Fuchsia corymbiflora Ruiz & Pav.;NA;Positive;JBUF;jbuf;Fuchsia corymbiflora;Fuchsia corymbiflora Ruiz & Pav.;species;NA;0;jbuf;46,792286;7,1569200;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_pos_dbgi_001810_01_01.mzML;dbgi_001810;Bistorta officinalis subsp. officinalis;NA;Positive;JBUF;jbuf;Bistorta officinalis subsp. officinalis;Bistorta officinalis subsp. officinalis;subspecies;NA;0;jbuf;46,792110;7,1570320;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_pos_dbgi_001824_01_01.mzML;dbgi_001824;Rumex scutatus L.;NA;Positive;JBUF;jbuf;Rumex scutatus;Rumex scutatus L.;species;NA;0;jbuf;46,792107;7,1570840;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_pos_dbgi_001885_01_01.mzML;dbgi_001885;Beta vulgaris L.;NA;Positive;JBUF;jbuf;Beta vulgaris;Beta vulgaris L.;species;NA;0;jbuf;46,792114;7,1568550;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_pos_dbgi_001896_01_01.mzML;dbgi_001896;Chenopodium giganteum D.Don;NA;Positive;JBUF;jbuf;Chenopodium giganteum;Chenopodium giganteum D.Don;species;NA;0;jbuf;46,792110;7,1568730;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_pos_dbgi_001921_01_01.mzML;dbgi_001921;Hippocrepis emerus (L.) Lassen;NA;Positive;JBUF;jbuf;Hippocrepis emerus;Hippocrepis emerus (L.) Lassen;species;NA;0;jbuf;46,792200;7,1571830;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_pos_dbgi_002252_01_01.mzML;dbgi_002252;Genista sagittalis L.;NA;Positive;JBUF;jbuf;Genista sagittalis;Genista sagittalis L.;species;NA;0;jbuf;46,792450;7,1571207;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_pos_dbgi_002254_01_01.mzML;dbgi_002254;Ononis spinosa L.;NA;Positive;JBUF;jbuf;Ononis spinosa;Ononis spinosa L.;species;NA;0;jbuf;46,792206;7,1572240;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_pos_dbgi_002299_01_01.mzML;dbgi_002299;Cytisophyllum sessilifolium (L.) O.Lang;NA;Positive;JBUF;jbuf;Cytisophyllum sessilifolium;Cytisophyllum sessilifolium (L.) O.Lang;species;NA;0;jbuf;46,792430;7,1571507;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_pos_dbgi_002306_01_01.mzML;dbgi_002306;Caragana arborescens Lam.;NA;Positive;JBUF;jbuf;Caragana arborescens;Caragana arborescens Lam.;species;NA;0;jbuf;46,792236;7,1572420;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_pos_dbgi_002324_01_01.mzML;dbgi_002324;Cytisus decumbens (Durande) Spach;NA;Positive;JBUF;jbuf;Cytisus decumbens;Cytisus decumbens (Durande) Spach;species;NA;0;jbuf;46,792442;7,1571293;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250611_140952_HC_20250319_PMA_C18_DDA_pos_dbgi_002343_01_01.mzML;dbgi_002343;Cytisus scoparius (L.) Link;NA;Positive;JBUF;jbuf;Cytisus scoparius;Cytisus scoparius (L.) Link;species;NA;0;jbuf;46,792454;7,1571230;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
20250721_110658_CVOL_20250319_PMA_C18_DDA_pos_dbgi_000518_01_01.mzML;dbgi_000518;Actaea cimicifuga L.;NA;Positive;JBUF;jbuf;Actaea cimicifuga;Actaea cimicifuga L.;species;NA;0;jbuf;46,792420;7,1564610;NA;LC-MS QExactive HFX;MeOH/H2O;plant specimen
