"species","temperature","precipitation","uid","parent_uid","genus","rank","sourceinfo","uniqname","flags","...8","family","unique_name.family","ott_id.family","name.order","unique_name.order","ott_id.order","name.no.rank","unique_name.no.rank","ott_id.no.rank","name.class","unique_name.class","ott_id.class","name.phylum","unique_name.phylum","ott_id.phylum","name.kingdom","unique_name.kingdom","ott_id.kingdom","name.domain","unique_name.domain","ott_id.domain","name.subfamily","unique_name.subfamily","ott_id.subfamily","name.suborder","unique_name.suborder","ott_id.suborder","name.tribe","unique_name.tribe","ott_id.tribe","name.subtribe","unique_name.subtribe","ott_id.subtribe","name.superorder","unique_name.superorder","ott_id.superorder","name.subclass","unique_name.subclass","ott_id.subclass","garden","pres","code_garden"
"Anacampseros ustulata",16.1806866666667,50.0559883333333,96614,1061271,"Anacampseros","genus","ncbi:107583,gbif:3231974,gbif:6008787,irmng:1092734,irmng:1008239,irmng:1262907",NA,NA,NA,"Anacampserotaceae","Anacampserotaceae",1061271,"Caryophyllales","Caryophyllales",216628,"Pentapetalae","Pentapetalae",5316182,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,NA,NA,NA,"Cactineae","Cactineae",33109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pr",1,"pr"
"Anacampseros vanthielii",17.92008,24.153476,96614,1061271,"Anacampseros","genus","ncbi:107583,gbif:3231974,gbif:6008787,irmng:1092734,irmng:1008239,irmng:1262907",NA,NA,NA,"Anacampserotaceae","Anacampserotaceae",1061271,"Caryophyllales","Caryophyllales",216628,"Pentapetalae","Pentapetalae",5316182,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,NA,NA,NA,"Cactineae","Cactineae",33109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pr",1,"pr"
"Anacamptis sancta",3.849582,115.49024275,48767,73433,"Anacamptis","genus","ncbi:59315,worms:425923,gbif:2808313,irmng:1070381",NA,NA,NA,"Orchidaceae","Orchidaceae",568878,"Asparagales","Asparagales",557124,"Mesangiospermae","Mesangiospermae",5298374,"Liliopsida","Liliopsida",1058517,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,"Orchidoideae","Orchidoideae",852745,NA,NA,NA,"Orchideae","Orchideae",976665,"Orchidinae","Orchidinae",73433,NA,NA,NA,"Petrosaviidae","Petrosaviidae",5308424,"fr",1,"fr"
"Anacardium occidentale",23.7816804,162.25079384,999425,423320,"Anacardium","genus","ncbi:171928,gbif:5421367,irmng:1107471,irmng:1083559,irmng:1273940",NA,NA,NA,"Anacardiaceae","Anacardiaceae",423320,"Sapindales","Sapindales",229288,"malvids","malvids",565277,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pr",1,"pr"
"Anacyclus pyrethrum",5.71327983333333,97.0118028333333,1049221,701281,"Anacyclus","genus","ncbi:99025,gbif:3148547,irmng:1325938,irmng:1354087",NA,NA,NA,"Asteraceae","Asteraceae",46248,"Asterales","Asterales",1042120,"asterids","asterids",1008294,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,"Asteroideae","Asteroideae",1084160,NA,NA,NA,"Anthemideae","Anthemideae",557765,"Matricariinae","Matricariinae",701281,"campanulids","campanulids",596121,NA,NA,NA,"fr",1,"fr_ge"
"Anacyclus radiatus",15.4118377777778,63.1276843888889,1049221,701281,"Anacyclus","genus","ncbi:99025,gbif:3148547,irmng:1325938,irmng:1354087",NA,NA,NA,"Asteraceae","Asteraceae",46248,"Asterales","Asterales",1042120,"asterids","asterids",1008294,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,"Asteroideae","Asteroideae",1084160,NA,NA,NA,"Anthemideae","Anthemideae",557765,"Matricariinae","Matricariinae",701281,"campanulids","campanulids",596121,NA,NA,NA,"pr",1,"pr"
"Anadenanthera colubrina",20.3365079487179,121.503414589744,809558,851921,"Anadenanthera","genus","ncbi:148670,gbif:2952807,irmng:1076908",NA,NA,NA,"Fabaceae","Fabaceae",560323,"Fabales","Fabales",956360,"mimosoid clade","mimosoid clade",560317,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,"Caesalpinioideae","Caesalpinioideae",560316,NA,NA,NA,"Mimoseae","Mimoseae",851921,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pr",1,"pr"
"Anagallis arvensis",5.328568,101.563955,486206,47346,"Anagallis","genus","ncbi:4336,worms:426027,gbif:8330627,irmng:1296610",NA,NA,NA,"Primulaceae","Primulaceae",47346,"Ericales","Ericales",648892,"asterids","asterids",1008294,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fr",1,"fr_la"
"Anagallis monelli",16.7418090909091,47.3323313636364,486206,47346,"Anagallis","genus","ncbi:4336,worms:426027,gbif:8330627,irmng:1296610",NA,NA,NA,"Primulaceae","Primulaceae",47346,"Ericales","Ericales",648892,"asterids","asterids",1008294,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pr",1,"pr"
"Anagyris foetida",16.1480193877551,57.4791990408163,259866,563851,"Anagyris","genus","ncbi:49792,gbif:2946426,irmng:1380772",NA,NA,NA,"Fabaceae","Fabaceae",560323,"Fabales","Fabales",956360,"core genistoids","core genistoids",7055904,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,"Papilionoideae","Papilionoideae",39538,NA,NA,NA,"Sophoreae","Sophoreae",563851,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ge",1,"ge_pr"
"Ananas comosus",23.3858675426621,180.065670440273,627043,6019058,"Ananas","genus","ncbi:4614,gbif:2699430,irmng:1005852",NA,NA,NA,"Bromeliaceae","Bromeliaceae",627035,"Poales","Poales",921871,"commelinids","commelinids",225270,"Liliopsida","Liliopsida",1058517,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,"Bromelioideae","Bromelioideae",6019058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Petrosaviidae","Petrosaviidae",5308424,"fr",1,"fr_ge_la_lo_ne_pr"
"Anaphalioides bellidioides",8.98834454545455,145.021596272727,1053748,1084167,"Anaphalioides","genus","ncbi:90773,gbif:3096957,irmng:1075025",NA,NA,NA,"Asteraceae","Asteraceae",46248,"Asterales","Asterales",1042120,"asterids","asterids",1008294,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,"Asteroideae","Asteroideae",1084160,NA,NA,NA,"Gnaphalieae","Gnaphalieae",1084167,NA,NA,NA,"campanulids","campanulids",596121,NA,NA,NA,"ge",1,"ge"
"Anaphalis margaritacea",6.53101014655172,77.8338250565217,592634,1084167,"Anaphalis","genus","ncbi:49044,gbif:3136861,irmng:1282556",NA,NA,NA,"Asteraceae","Asteraceae",46248,"Asterales","Asterales",1042120,"asterids","asterids",1008294,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,"Asteroideae","Asteroideae",1084160,NA,NA,NA,"Gnaphalieae","Gnaphalieae",1084167,NA,NA,NA,"campanulids","campanulids",596121,NA,NA,NA,"fr",1,"ch_fr_ge"
"Anaphalis sinica",11.4021883333333,115.474354638889,592634,1084167,"Anaphalis","genus","ncbi:49044,gbif:3136861,irmng:1282556",NA,NA,NA,"Asteraceae","Asteraceae",46248,"Asterales","Asterales",1042120,"asterids","asterids",1008294,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,"Asteroideae","Asteroideae",1084160,NA,NA,NA,"Gnaphalieae","Gnaphalieae",1084167,NA,NA,NA,"campanulids","campanulids",596121,NA,NA,NA,"ge",1,"ge"
"Anaphalis triplinervis",16.920258,160.4084248,592634,1084167,"Anaphalis","genus","ncbi:49044,gbif:3136861,irmng:1282556",NA,NA,NA,"Asteraceae","Asteraceae",46248,"Asterales","Asterales",1042120,"asterids","asterids",1008294,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,"Asteroideae","Asteroideae",1084160,NA,NA,NA,"Gnaphalieae","Gnaphalieae",1084167,NA,NA,NA,"campanulids","campanulids",596121,NA,NA,NA,"ge",1,"ch_ge"
"Anarrhinum bellidifolium",10.4158282352941,84.6072316470588,300873,182044,"Anarrhinum","genus","ncbi:105585,gbif:7333412,irmng:1089641,irmng:1028805",NA,NA,NA,"Plantaginaceae","Plantaginaceae",1041309,"Lamiales","Lamiales",23736,"Core_Lamiales","Core_Lamiales",5263556,"Magnoliopsida","Magnoliopsida",99252,"Tracheophyta","Tracheophyta",10210,"Chloroplastida","Chloroplastida",361838,"Eukaryota","Eukaryota",304358,NA,NA,NA,NA,NA,NA,"Antirrhineae","Antirrhineae",182044,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ge",1,"ch_ge"
